source_file,path,method,feat_requires_auth,feat_path_depth,feat_is_admin,feat_has_identifier,feat_identifier_count,feat_method_risk,feat_param_count,feat_response_401,feat_sensitive_path,feat_id_position,feat_path_param_ratio,feat_id_and_write,feat_complex_risk,feat_param_name_id_risk,feat_missing_auth_with_id,feat_sibling_endpoint_count,feat_anomaly
data/raw/vuln-bank/openapi.json,/latest/meta-data/iam/security-credentials/,GET,0,4,0,0,0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/latest/meta-data/iam/security-credentials/vulnbank-role,GET,0,5,0,0,0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/sup3r_s3cr3t_admin,GET,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/admin/create_admin,POST,1,2,1,0,0,2,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/admin/delete_account/{user_id},POST,1,3,1,1,1,2,0.6931471805599453,1,1,0.6666666666666666,1.0,1,2,1,0,0,0.0
data/raw/vuln-bank/openapi.json,/check_balance/{account_number},GET,0,2,0,1,1,1,0.6931471805599453,0,1,0.5,1.0,0,1,0,1,0,0.0
data/raw/vuln-bank/openapi.json,/api/transactions,GET,1,2,0,0,0,1,0.6931471805599453,0,1,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/request_loan,POST,1,1,0,0,0,2,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/admin/approve_loan/{loan_id},POST,1,3,1,1,1,2,0.6931471805599453,0,0,0.6666666666666666,1.0,1,0,1,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/virtual-cards/create,POST,1,3,0,0,0,2,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/virtual-cards,GET,1,2,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/virtual-cards/{card_id}/toggle-freeze,POST,1,4,0,1,1,2,0.6931471805599453,0,0,0.5,1.0,1,0,1,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/virtual-cards/{card_id}/transactions,GET,1,4,0,1,1,1,0.6931471805599453,0,1,0.5,1.0,0,1,1,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/virtual-cards/{card_id}/update-limit,POST,1,4,0,1,1,2,0.6931471805599453,0,0,0.5,1.0,1,0,1,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/bill-categories,GET,0,2,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/billers/by-category/{category_id},GET,0,4,0,1,1,1,0.6931471805599453,0,0,0.75,1.0,0,0,1,1,0,0.0
data/raw/vuln-bank/openapi.json,/api/bill-payments/create,POST,1,3,0,0,0,2,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/bill-payments/history,GET,1,3,0,0,0,1,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/ai/chat,POST,1,3,0,0,0,2,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/ai/chat/anonymous,POST,0,4,0,0,0,2,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/ai/system-info,GET,0,3,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
